Time,LM_1_Range,LM_1_Bearing,LM_2_Range,LM_2_Bearing,LM_3_Range,LM_3_Bearing,LM_4_Range,LM_4_Bearing
59.900001024,2.654434074,-4.7738064211,0.6171564625,-5.6578036525,3.353189913,-6.1573373888,nan,nan
59.9329984,2.6822294064,-4.7945638669,0.6037872674,-5.7822197425,3.3966210529,-6.276303974,nan,nan
59.964001024,2.6683039685,-4.8389814366,0.7061973753,-5.4991373091,3.1707266009,-6.1297997773,nan,nan
60.000000768,2.8429854818,-4.8450882692,0.5721138572,-5.76978982,3.2021842003,-6.1644123802,nan,nan
60.032998144,2.4498271228,-4.7729398995,0.6607089292,-5.7387636778,3.3652644095,-6.1977732186,nan,nan
60.065999616,2.9557925592,-4.7697740044,0.4260720401,-5.6495952568,3.3835643846,-6.0124282686,nan,nan
60.100000512,2.5984738304,-4.8170520376,0.5866304186,-5.7067137684,nan,nan,nan,nan
60.136000256,3.0536376407,-4.8772378517,0.097718506,-5.6094364435,3.4232037211,-6.2409757614,nan,nan
60.16599936,2.8696685883,-4.8639640612,0.3737682316,-5.5669834643,3.2136361283,-6.2117506309,nan,nan
60.200000256,3.0239479669,-4.62946405,0.5253369619,-5.6038526905,3.3708587816,-6.2656367713,nan,nan
60.233001728,2.8389224948,-4.670564591,0.6418125395,-5.5976815968,3.2903503826,-6.1125312481,nan,nan
60.265999104,2.7728357893,-4.8953820717,0.7505763873,-5.8901084562,nan,nan,nan,nan
60.305001216,2.7313265036,-4.7930271834,0.6197082424,-5.6811724306,nan,nan,nan,nan
60.333001472,2.8180638133,-4.7334514844,0.630024135,-5.7976831407,3.3299100657,-6.0587749515,nan,nan
60.365998848,2.799492892,-4.788839544,0.729383927,-5.5231359925,3.3369139657,-6.0721886279,nan,nan
60.401998592,2.7959359814,-4.8577257972,0.5256252446,-5.6206266474,3.3668374546,-6.2000302281,nan,nan
60.433001216,2.933632283,-4.548120606,0.5977606305,-5.7931423009,3.2048420716,-6.1409187917,nan,nan
60.465998592,2.6186395475,-4.7058533397,0.7416814514,-5.4296818309,3.428414584,-6.0157602183,nan,nan
60.499999488,2.6250064603,-4.724773172,0.2936956203,-5.6897910339,3.1055752898,-5.993737093,nan,nan
60.53300096,2.986417717,-4.7566875925,0.3330839357,-5.736633603,3.2779041977,-6.1372867697,nan,nan
60.565998336,2.6604716836,-4.837367712,0.6342237897,-5.8347895824,3.3604686249,-6.0659064919,nan,nan
60.599999232,3.0287832181,-4.7391192322,0.3882071688,-5.5629845628,3.2427487096,-6.1098939731,nan,nan
60.633000704,2.6474761648,-4.7623054119,0.3155950009,-5.7354768806,nan,nan,nan,nan
60.6670016,2.8988539006,-4.8016961912,0.5387167844,-5.5579299148,3.4067576741,-6.159437715,nan,nan
60.699998976,2.7915348498,-4.8384448938,0.6599779581,-5.7510277099,nan,nan,nan,nan
60.733000448,2.5789497868,-4.7114701797,0.5817168675,-5.6346958412,nan,nan,nan,nan
60.76600192,2.629669388,-4.6696168338,0.4669133812,-5.8698470344,nan,nan,nan,nan
60.79999872,2.6471205405,-4.7417350601,1.0149536665,-5.5699319125,nan,nan,nan,nan
60.833000192,2.6652536158,-4.7434371862,0.2710886128,-5.6959436635,3.4870788925,-6.1012632737,nan,nan
60.866001664,2.8431726946,-4.8644081925,0.5601253688,-5.7526709437,3.3060553174,-6.2500821574,nan,nan
60.899998464,2.4267857657,-4.6291504701,0.3759235959,-5.6801427337,3.3404925899,-6.1925848744,nan,nan
60.932999936,2.5970264619,-4.7224543624,0.5354976386,-5.7534258393,nan,nan,nan,nan
60.966001408,2.9208887617,-4.672900414,0.4241773015,-5.6069061149,3.3773123133,-6.0226637567,nan,nan
60.999998208,2.860805131,-4.7770689539,0.3769265187,-5.7129820473,3.4449558923,-6.0269571077,nan,nan
61.03299968,2.7834748102,-4.8199808231,0.6604251773,-5.7365154816,3.3826983551,-5.9999568584,nan,nan
61.066001152,2.7073896189,-4.7509798538,0.6454523943,-5.6466727166,nan,nan,nan,nan
61.099997952,2.9235006988,-4.7771976812,0.5662079717,-5.5998429709,3.3816973782,-6.0669499813,nan,nan
61.132999424,2.5911217496,-5.077331613,0.8031878256,-5.7754254478,3.2128092615,-6.2717988368,nan,nan
61.162998528,2.4606368952,-4.7846121691,0.5000259509,-5.7889543437,nan,nan,nan,nan
61.200001792,2.956980854,-4.8291753301,0.3695388115,-5.9211380718,3.3729075991,-5.951851162,nan,nan
61.232999168,3.1485297864,-4.7008592063,0.6266139594,-5.7358859907,3.4856970939,-6.1640777518,nan,nan
61.26600064,2.6534334463,-4.7426953831,0.3154483351,-5.6160002632,3.2857772331,-6.0738001497,nan,nan
61.300001536,2.918091807,-4.8519796416,0.5541338636,-5.6886556224,nan,nan,nan,nan
61.332998912,2.8965559261,-4.7662372961,0.4568226168,-5.7777983773,nan,nan,nan,nan
61.366000384,2.7471676004,-4.5412704626,0.4574881426,-5.7348775354,3.1615901958,-6.2468022327,nan,nan
61.40000128,2.4818678233,-4.7129303837,0.4635487998,-5.6151214898,nan,nan,nan,nan
61.432998656,2.6536087001,-4.7059241811,0.3297552814,-5.640851961,3.3667833814,-5.9104795264,nan,nan
61.466000128,2.7119749799,-4.668292334,0.6793069678,-5.7025102207,nan,nan,nan,nan
61.500001024,2.3591473629,-4.6107958224,0.3076032598,-5.5781963971,nan,nan,nan,nan
61.53400192,2.9310495321,-4.8826497412,0.4758757566,-5.6739648688,3.3813067783,-6.1467187131,nan,nan
61.565999872,2.7694529387,-4.7982436751,0.1653953191,-5.7231641878,nan,nan,nan,nan
61.600000768,2.5443627638,-4.830034599,0.7130751493,-5.6440412118,nan,nan,nan,nan
61.63199872,2.4965877031,-4.82528333,0.2533546701,-5.498755088,3.471071603,-6.0334642724,nan,nan
61.665999616,2.5354833753,-4.7795316946,0.3198990748,-5.7201726353,nan,nan,nan,nan
61.700000512,2.9208274665,-4.7360598377,0.4173292263,-5.8788893909,3.2217229921,-6.276189703,nan,nan
61.733001984,2.8110335784,-4.6741675149,0.552476831,-5.5901739907,nan,nan,nan,nan
61.76599936,3.0868844113,-4.9652201988,0.790823948,-5.6290153027,3.239854835,-6.0712443036,nan,nan
61.800000256,2.5658691496,-5.0158777397,0.4976958182,-5.6080454791,3.2199937473,-6.1711294333,nan,nan
61.833001728,3.057250563,-4.7485668823,0.6545747138,-5.688079967,3.0751667484,-6.2608778898,nan,nan
61.865999104,3.1147770163,-4.6587193576,0.3785274756,-5.7377229476,nan,nan,nan,nan
61.9,2.9340909326,-4.7664573574,0.4175937547,-5.6242821516,nan,nan,nan,nan
61.932002048,2.7328352009,-4.6840461624,0.6897720535,-5.727613646,3.4827033474,-6.1149777069,nan,nan
61.965998848,2.9588641214,-4.7797845721,0.4367638947,-5.5888187075,3.3037710168,-6.1198757806,nan,nan
61.999999744,2.5948698221,-4.7502691571,0.8766108651,-5.7188415022,3.4481364449,-6.1966527392,nan,nan
62.033001216,2.7803832041,-4.686800014,0.6014505016,-5.8544803424,nan,nan,nan,nan
62.065998592,3.1378458948,-4.7326347545,0.6830295538,-5.7281211409,nan,nan,nan,nan
62.099999488,2.8444374836,-4.7523830054,0.2459167488,-5.5945337606,nan,nan,nan,nan
62.13300096,2.9400410441,-4.7288924408,0.8365139776,-5.7161714951,nan,nan,nan,nan
62.165998336,2.5464522419,-4.849834994,0.415483388,-5.7161620461,3.3789456572,-6.0543516215,nan,nan
62.200998656,2.9313037161,-4.7446374276,0.1976992525,-5.659081635,3.442568783,-6.1949609866,nan,nan
62.233000704,2.6393883294,-4.866399931,0.3103028036,-5.6356798212,3.3840277695,-6.2037073412,nan,nan
62.26599808,2.9932921325,-4.6932312127,0.4188797766,-5.7217082614,nan,nan,nan,nan
62.299998976,2.7837622183,-4.8171483306,0.8094384593,-5.6523535817,3.2827518781,-6.2628163124,nan,nan
62.333000448,2.5477743128,-4.8663445153,0.6203451846,-5.6994402123,3.3018769063,-6.1978685676,nan,nan
62.36600192,2.6820937594,-4.6360003979,0.502789584,-5.8088809162,3.3983300425,-6.0937280963,nan,nan
62.39999872,2.3150847625,-4.8653333897,0.7995516053,-5.624288003,nan,nan,nan,nan
62.433000192,2.9611344384,-4.7710488251,1.2966399162,-5.631041403,nan,nan,nan,nan
62.466001664,2.9304126289,-4.8664467613,0.6327553516,-5.7852320039,nan,nan,nan,nan
62.499998464,2.5827710422,-4.796771395,0.4377753848,-5.7194139365,nan,nan,nan,nan
62.532999936,2.9186104372,-4.6731826222,0.5811707985,-5.8444036893,3.398790827,-5.9892700707,nan,nan
62.566001408,3.0344302906,-4.6689784472,0.1904106161,-5.7626528483,nan,nan,nan,nan
62.599998208,2.9537980325,-4.5996932103,0.6448031504,-5.6860034159,nan,nan,nan,nan
62.63299968,2.8493517844,-4.7352437438,0.9208983922,-5.6595647609,nan,nan,nan,nan
62.666001152,2.9264155427,-4.7254218411,0.4589941014,-5.6638905592,3.2256039696,-6.1255137862,nan,nan
62.69699968,2.8350644156,-4.7174832799,0.6842657373,-5.5474894307,3.4741009297,-6.2477355132,nan,nan
62.732999424,3.0041676793,-4.8049003898,0.4001870364,-5.809791786,3.206651518,-6.1072301688,nan,nan
62.766000896,2.6586076295,-4.9247570831,0.3759498689,-5.7767411005,3.4214062808,-6.0521653128,nan,nan
62.800001792,2.7613035041,-4.8872204784,0.5398571359,-5.5942610554,3.4961931608,-6.1551750773,nan,nan
62.832999168,3.0340564726,-4.7613264143,0.7386445769,-5.584772227,3.1647069537,-6.0834882618,nan,nan
62.86600064,2.4114093616,-4.7383551686,0.739314219,-5.6773820387,nan,nan,nan,nan
62.900001536,2.8346806299,-4.7806596639,0.5169010576,-5.8097892751,3.4662166778,-6.0735773085,nan,nan
62.932998912,3.0790222657,-4.8259003333,0.6131774508,-5.6966900439,nan,nan,nan,nan
62.966000384,2.5770536275,-4.732921378,0.1377633253,-5.7695069404,nan,nan,nan,nan
63.00000128,2.856607675,-4.8317763737,0.1779206309,-5.7827678402,nan,nan,nan,nan
63.032998656,3.3031997154,-4.7878291534,0.429061183,-5.8741802097,nan,nan,nan,nan
63.066000128,2.6511757974,-4.6273173834,0.6190419218,-5.8323070968,nan,nan,nan,nan
63.100001024,2.636201527,-4.8094545227,0.6195417259,-5.8572771652,3.3137331106,-6.0530327001,nan,nan
63.1329984,2.8381457027,-4.817075828,0.5306521049,-5.6396011102,3.0349041627,-6.0589407591,nan,nan
63.165999872,2.723242746,-4.780437522,0.4826838864,-5.6606277283,3.3992129823,-6.250278825,nan,nan
63.200000768,2.9704094669,-4.6836048713,0.7335211792,-5.61627586,nan,nan,nan,nan
63.234001664,2.8211893114,-4.7073131893,0.5042562677,-5.6176264508,3.3374741198,-6.2733624216,nan,nan
63.265999616,2.8494141516,-4.7112209045,0.3569618471,-5.757045069,nan,nan,nan,nan
63.300000512,2.7326349722,-4.7885169266,0.4974999876,-5.6917312766,nan,nan,nan,nan
63.333001984,2.8344461366,-4.8397997818,0.2945425027,-5.5266240836,3.3750203246,-6.2279516584,nan,nan
63.36599936,2.9054840811,-4.7791831449,0.7916540029,-5.5433800458,nan,nan,nan,nan
63.400000256,2.204512362,-4.8453412941,0.3440543746,-5.6744445269,3.0440979352,-6.0369125858,nan,nan
63.433001728,2.551911025,-4.7876471923,0.2553364789,-5.8097407664,nan,nan,nan,nan
63.465999104,2.7961343065,-4.9688069906,0.5272058084,-5.7658134978,nan,nan,nan,nan
63.5,2.9044081691,-4.7547829203,0.5889645273,-5.8489930603,3.4774687749,-6.2054981432,nan,nan
63.533001472,2.957595437,-4.6351880381,0.4689777543,-5.7003632052,nan,nan,nan,nan
63.565998848,3.2688401951,-4.7951548947,0.4267893198,-5.676448752,3.3264060925,-6.2504365364,nan,nan
63.599999744,2.4454040919,-4.6725018951,0.6671917466,-5.7144259409,3.4413206915,-6.037317027,nan,nan
63.633001216,2.675562373,-4.8556891916,0.1205334019,-5.549128231,3.0530500791,-6.0835705444,nan,nan
63.665998592,2.8895746067,-4.8104332007,0.4396061504,-5.6536681376,3.2078103209,-6.0741768834,nan,nan
63.699000064,2.6562048103,-4.611441729,0.3443591058,-5.6846795694,nan,nan,nan,nan
63.73300096,2.8992026969,-4.8027661794,0.5153297573,-5.6616703878,3.3857562613,-6.0761786893,nan,nan
63.765998336,2.6891766656,-4.7467121374,0.8222041457,-5.7423081574,3.4381228296,-6.1275015615,nan,nan
63.805000448,2.9648447548,-4.9192274888,0.5418218575,-5.7324336232,nan,nan,nan,nan
63.833000704,2.7999270492,-4.8618286552,0.3132824561,-5.881093966,3.3754211835,-6.1719320533,nan,nan
63.86599808,2.8646415509,-4.8189774173,0.3453030591,-5.7131654959,2.9111739791,-6.1410862426,nan,nan
63.899998976,2.9774628697,-4.8111639496,0.3434850777,-5.8712019058,nan,nan,nan,nan
63.933999872,3.1629860697,-4.7264840649,0.4933439467,-5.850404005,3.4515749044,-6.2315232823,nan,nan
63.96600192,2.9105869118,-4.8808546591,0.2694629764,-5.5857643391,3.3569237899,-6.0816417546,nan,nan
63.99999872,2.7927076402,-4.8708969475,0.4084662157,-5.7502758872,3.4402795157,-6.2141504448,nan,nan
64.033000192,3.0456344392,-4.7845639826,0.5945034183,-5.603622423,3.2252820848,-6.1975747127,nan,nan
64.066001664,2.7544079389,-4.7640146449,0.5372677003,-5.7129477064,3.4729363176,-6.1574333183,nan,nan
64.099998464,2.690157093,-4.9535452398,0.6795111176,-5.6588957971,3.3674428255,-6.0270135183,nan,nan
64.132999936,2.8312917018,-4.8092257424,0.4155060261,-5.5986589434,3.3229720081,-6.1979420727,nan,nan
64.166001408,2.8771864407,-4.8102058127,0.7464495747,-5.6204611062,3.449439059,-6.218644517,nan,nan
64.199998208,2.7981753789,-4.8035455187,0.516650241,-5.7487900301,nan,nan,nan,nan
64.23299968,2.474143904,-4.6428119475,0.4807487523,-5.6572982369,3.1696691865,-6.2163761053,nan,nan
64.266001152,2.8026996292,-4.7836650251,0.5475083061,-5.9109338845,nan,nan,nan,nan
64.299997952,2.8510753547,-4.754698738,0.3099453996,-5.6095881515,3.3443651669,-6.1378979476,nan,nan
64.332999424,2.5867719794,-4.65743618,0.7527466394,-5.6437455688,nan,nan,nan,nan
64.366000896,2.8383251669,-4.7535700544,0.0994360489,-5.8048829677,3.2981434405,-6.1302149597,nan,nan
64.400001792,2.8201149982,-4.846944326,0.3845416181,-5.4779377606,3.2789010462,-5.8490818238,nan,nan
64.432999168,2.7227083499,-4.8734002186,0.5760049085,-5.7539002141,3.3310886011,-6.1302053489,nan,nan
64.46600064,2.8750309517,-4.7122870363,0.736399536,-5.6571571237,3.496649647,-6.1163408288,nan,nan
64.500001536,2.9525364112,-4.7966541205,0.5954233771,-5.5434598537,nan,nan,nan,nan
64.532998912,2.802869998,-4.6328353783,0.57998566,-5.7838339105,nan,nan,nan,nan
64.566000384,2.8852320994,-4.5919414982,0.2667041381,-6.0828829766,3.4277758844,-6.0896994203,nan,nan
64.60000128,2.8647340972,-4.9594776932,0.3444844325,-5.7046327333,3.4014988539,-6.059666896,nan,nan
64.632998656,2.5393347226,-4.8715135433,0.5187738857,-5.6608541877,nan,nan,nan,nan
64.666000128,2.8638703007,-4.8924723024,0.8744787789,-5.673913633,3.2802233924,-6.3131532461,nan,nan
64.700001024,2.6335614572,-4.6735303393,0.2791202286,-5.5904151284,3.4114292657,-6.1686713618,nan,nan
64.7329984,2.6318901354,-4.779728487,0.596649287,-5.6535787739,3.4336372821,-6.1359187105,nan,nan
64.765999872,2.8708676464,-4.826272773,0.2153674441,-5.7689277159,nan,nan,nan,nan
64.800000768,2.7248102098,-4.8059815593,0.3963098342,-5.816156937,3.4092344212,-6.2451890388,nan,nan
64.834001664,2.6382189712,-4.7900067585,0.2697625352,-5.7660969175,3.4998668746,-6.2532972505,nan,nan
64.865999616,2.7489211815,-4.8152527722,0.6299459951,-5.7735371657,nan,nan,nan,nan
64.900000512,2.5193317746,-4.9098024745,0.1443233526,-5.6455213122,3.1241153968,-6.0567495028,nan,nan
64.933001984,2.8272407529,-4.9051550497,0.9560386987,-5.7137618543,3.2433694604,-6.1897430693,nan,nan
64.96599936,2.760126866,-4.7444784337,0.3104729202,-5.7084034423,nan,nan,nan,nan
65.000000256,2.7162267326,-4.7894897136,0.7504731389,-5.6972301085,nan,nan,nan,nan
65.033001728,2.6831584674,-4.6136709521,0.5542842661,-5.7839423373,3.4421991666,-5.9930355422,nan,nan
65.065999104,2.9353901972,-4.8403483989,0.5272011594,-5.6776032047,nan,nan,nan,nan
65.1,2.8462898341,-4.8479375873,0.3846183879,-5.7782297199,nan,nan,nan,nan
65.133001472,2.7486665427,-4.9329237323,0.3717289862,-5.6752776574,nan,nan,nan,nan
65.165998848,2.5940468816,-4.84643588,0.6071034783,-5.7377283689,3.2200900428,-6.3309873561,nan,nan
65.199999744,2.8640094636,-4.5313608233,0.7766756056,-5.8752188948,nan,nan,nan,nan
65.233001216,2.5874708359,-4.789047805,0.8086406115,-5.708397308,nan,nan,nan,nan
65.265998592,3.0196631283,-4.8398521088,0.4103489358,-5.5788263161,nan,nan,nan,nan
65.299999488,2.8492648194,-4.8540318898,0.7165149862,-5.563384638,3.325349158,-6.0534402741,nan,nan
65.33300096,2.9002907541,-4.6610735185,0.5177259732,-5.5442267958,3.3560435265,-6.0435874442,nan,nan
65.365998336,2.6284464977,-4.8270585703,0.6357121227,-5.77915364,nan,nan,nan,nan
65.399999232,2.9391564635,-4.8916443271,0.269586885,-5.6845069825,nan,nan,nan,nan
65.433000704,2.8921894214,-4.8145331603,0.3296972001,-5.7240796111,nan,nan,nan,nan
65.46599808,2.9329064225,-4.7998829712,0.6143410325,-5.843922658,nan,nan,nan,nan
65.499998976,2.8806808316,-4.7696497159,0.094051316,-5.5950542061,3.4314059956,-5.9990533493,nan,nan
65.533000448,2.9390542648,-4.7562697245,0.615140385,-5.8230364079,3.0893677199,-6.1117518093,nan,nan
65.56600192,2.9730831944,-4.8322739642,0.4744061269,-5.746235243,nan,nan,nan,nan
65.59999872,2.8340506146,-4.7211833783,0.14710302,-5.7839745835,3.0687559966,-6.1324624208,nan,nan
65.633000192,2.7491295851,-4.9419883538,0.3863394775,-5.7524754441,nan,nan,nan,nan
65.666001664,2.6703021368,-4.8212418815,0.2480912629,-5.7094249308,3.4076694101,-6.1304935167,nan,nan
65.699998464,2.8888227869,-4.7073702439,0.6252770124,-5.6392741253,3.2755054352,-6.053618587,nan,nan
65.732999936,2.854254875,-4.7240782485,0.3291565054,-5.7785751784,nan,nan,nan,nan
65.766001408,2.7199692855,-4.7112352213,0.4718651003,-5.8025916455,nan,nan,nan,nan
65.799998208,3.0105460182,-4.8943295221,0.5404927537,-5.670698706,3.0728893282,-6.3391923687,nan,nan
65.83299968,2.8173497369,-4.6495233214,0.7159029611,-5.7111058933,nan,nan,nan,nan
65.866001152,2.7291862816,-4.876075841,0.6178006782,-5.6936633107,3.1609982379,-6.1524343194,nan,nan
65.900002048,2.9417035067,-4.7505924644,0.3374533987,-5.7097383862,3.4942169216,-6.1610841994,nan,nan
65.932999424,2.7497625601,-4.8605339711,0.4097442279,-5.6787907942,3.4331694276,-6.0417052729,nan,nan
65.966000896,2.8010176686,-4.8264990056,0.4242465283,-5.6238576908,3.4759783663,-6.2477749412,nan,nan
66.000001792,2.6604088251,-4.7840191306,0.8965887367,-5.8678874765,3.1871363238,-5.9862491532,nan,nan
66.032999168,3.3708787952,-4.6957552247,0.5774113516,-5.6641239945,nan,nan,nan,nan
66.06600064,3.1295174245,-4.8433231683,0.315265278,-5.8196938347,3.2977963699,-6.0453476324,nan,nan
66.100001536,2.7215437363,-4.6931419768,0.6548926385,-5.5598670206,3.160170958,-6.2421153549,nan,nan
66.132998912,2.3641859944,-4.6562946091,0.9042284344,-5.6772779386,nan,nan,nan,nan
66.166000384,2.4962537234,-4.7723124882,0.778527979,-6.0076056461,nan,nan,nan,nan
66.20000128,2.667036594,-5.0017843271,0.2458509968,-5.8089364234,3.3994286102,-6.0839712447,nan,nan
66.232998656,3.014405921,-4.5874058693,0.4440178359,-5.5601354146,3.4136385394,-6.1709402126,nan,nan
66.266000128,3.0494481096,-4.7057088765,0.2956403812,-5.5766842745,nan,nan,nan,nan
66.300001024,2.5706521633,-4.7864515747,0.2954630224,-5.7273712222,3.4776315393,-6.2538814404,nan,nan
66.3329984,3.0181258916,-4.7162465739,0.6943361378,-5.744315776,3.3885436634,-6.2425113714,nan,nan
66.365999872,2.7140309329,-4.95786222,0.3392825653,-5.614393962,nan,nan,nan,nan
66.400000768,2.640999833,-4.9763501545,0.3365792703,-5.8527192883,3.3705117559,-6.3581642116,nan,nan
66.432998144,3.0445004214,-4.6965334358,0.3788446776,-5.6747603893,3.3324110949,-5.9973666342,nan,nan
66.465000192,2.6234630583,-4.8259478621,0.6238637769,-5.5857519548,3.4844632127,-6.1167313527,nan,nan
66.500000512,3.1294480222,-4.7350667328,0.7221067021,-5.5579250017,3.1909783878,-6.1587611937,nan,nan
66.533001984,2.6912318726,-4.8428189836,0.2788417574,-5.6789337706,3.3436526701,-6.1516685207,nan,nan
66.56599936,2.6498358347,-4.7922141228,0.6918755501,-5.638099232,nan,nan,nan,nan
66.600000256,2.8063548267,-4.6793415542,0.4513705477,-5.869171621,nan,nan,nan,nan
66.634001152,2.7381478769,-4.8557682917,0.542345931,-5.6095551639,nan,nan,nan,nan
66.665999104,3.1493168781,-4.673761053,0.6021114819,-5.58495165,nan,nan,nan,nan
66.7,2.7903812786,-4.8537386412,0.5555853528,-5.7588416318,nan,nan,nan,nan
66.731997952,2.8292552699,-4.872304497,0.8707425871,-5.6580171262,3.4195964193,-6.0883353248,nan,nan
66.765998848,3.0344476517,-4.7041462133,0.4750378685,-5.6167274822,nan,nan,nan,nan
66.799999744,2.6321542631,-4.6180360421,0.4010480756,-5.8044643745,3.4911153393,-6.1245662315,nan,nan
66.833001216,3.0440596464,-4.7015393584,0.50399962,-5.6422220559,3.3582538974,-5.9177371445,nan,nan
66.865998592,2.6099359226,-4.6146663389,0.9218110241,-5.734011625,3.375321226,-6.1530090701,nan,nan
66.899999488,2.8029054303,-4.6183151622,0.6183932346,-5.8428210751,3.3590774667,-6.248572526,nan,nan
66.93300096,2.8401935262,-4.7324206253,0.6246732011,-5.7211292183,3.4080163423,-6.0800761756,nan,nan
66.965998336,2.9405304752,-4.6736377679,0.4634098349,-5.7255271,3.3257642529,-6.1448429096,nan,nan
66.999999232,2.6121770958,-4.848991551,0.4683862102,-5.6704495872,3.4952197725,-5.972015738,nan,nan
67.033000704,2.6787978964,-4.5954515185,0.8204058751,-5.5565705931,3.0853157603,-6.197036729,nan,nan
67.06599808,2.9732892435,-4.7085991392,0.558277843,-5.6630857672,3.4170998323,-5.9516834626,nan,nan
67.099998976,2.7810855152,-4.6824488894,0.6791913108,-5.7093138914,nan,nan,nan,nan
67.133000448,2.6633960391,-4.9083718745,0.3735822719,-5.5607822709,3.4879848496,-6.1574307454,nan,nan
67.16600192,2.8445963813,-4.7268175337,0.4384532499,-5.658282029,3.3169574691,-6.0271597629,nan,nan
67.198999296,2.6992390069,-4.7955204935,0.3219567457,-5.6216901267,3.3077306219,-6.1738689434,nan,nan
